SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
3186,2.9390E+003,2.1740E+003,-2.7953E-001,-7.0068E-001,5.0089E-003,3.0694E-003,0.0000E+000,4.0000E+000,7.2467E-003,1.8291E-004,-1.7255E-004,-1.2888E-005
3187,2.9390E+003,2.1590E+003,-2.7785E-001,-6.9012E-001,4.5830E-003,2.4945E-003,0.0000E+000,4.0000E+000,6.5110E-003,2.9347E-004,-1.5477E-004,-2.2906E-005
3188,2.9390E+003,2.1440E+003,-2.7605E-001,-6.9235E-001,5.1066E-003,3.0394E-003,0.0000E+000,4.0000E+000,7.0023E-003,3.2006E-004,-1.3292E-004,-3.2522E-005
3189,2.9390E+003,2.1290E+003,-2.7343E-001,-6.8171E-001,5.3070E-003,3.9596E-003,0.0000E+000,4.0000E+000,7.3180E-003,2.3875E-004,-1.9567E-004,-1.1192E-004
3190,2.9390E+003,2.1140E+003,-2.7036E-001,-6.8902E-001,5.6706E-003,5.3905E-003,0.0000E+000,4.0000E+000,7.9032E-003,-1.3235E-005,-3.0154E-005,-1.6415E-004
3191,2.9390E+003,2.0990E+003,-2.7175E-001,-6.8923E-001,5.4664E-003,3.6173E-003,0.0000E+000,4.0000E+000,7.7694E-003,-1.6589E-004,9.1352E-005,-1.3375E-004
3192,2.9390E+003,2.0840E+003,-2.7881E-001,-6.9691E-001,5.9119E-003,4.0603E-003,0.0000E+000,4.0000E+000,8.3477E-003,-2.8848E-004,3.5863E-004,2.5905E-005
3193,2.9390E+003,2.0690E+003,-2.8041E-001,-6.9822E-001,5.9993E-003,4.9667E-003,0.0000E+000,4.0000E+000,8.5469E-003,-2.7704E-004,2.8497E-004,5.2857E-005
3194,2.9390E+003,2.0540E+003,-2.7922E-001,-7.0440E-001,5.9893E-003,6.0689E-003,0.0000E+000,4.0000E+000,8.3669E-003,-2.7469E-004,2.8391E-004,2.2065E-004
3195,2.9390E+003,2.0390E+003,-2.7900E-001,-7.0538E-001,5.2955E-003,3.2404E-003,0.0000E+000,4.0000E+000,7.3607E-003,-2.1544E-004,4.4720E-004,3.2144E-004
3196,2.9390E+003,2.0240E+003,-2.8509E-001,-7.1615E-001,4.9573E-003,2.5998E-003,0.0000E+000,4.0000E+000,6.8140E-003,-1.2874E-005,2.7634E-004,1.6795E-004
3197,2.9390E+003,2.0090E+003,-2.8860E-001,-7.1292E-001,4.8597E-003,2.1909E-003,0.0000E+000,4.0000E+000,6.9168E-003,7.1353E-005,1.6633E-004,-2.3226E-004
3198,2.9390E+003,1.9940E+003,-2.8578E-001,-7.2439E-001,5.1677E-003,2.7827E-003,0.0000E+000,4.0000E+000,7.3685E-003,3.1214E-004,-2.7040E-004,-5.4136E-004
3199,2.9390E+003,1.9790E+003,-2.7713E-001,-7.0498E-001,5.4135E-003,3.2497E-003,0.0000E+000,4.0000E+000,7.8698E-003,9.6585E-005,-3.3088E-004,-6.1892E-004
3200,2.9390E+003,1.9640E+003,-2.6109E-001,-7.0838E-001,5.7413E-003,4.9632E-003,0.0000E+000,4.0000E+000,8.1121E-003,4.0556E-007,-2.6357E-004,-4.7851E-004
3201,2.9390E+003,1.9490E+003,-2.6433E-001,-6.9242E-001,5.6467E-003,5.5396E-003,0.0000E+000,4.0000E+000,8.0652E-003,-3.4455E-004,8.4954E-005,-2.2447E-004
3202,2.9390E+003,1.9340E+003,-2.7122E-001,-7.0843E-001,5.2798E-003,2.6200E-003,0.0000E+000,4.0000E+000,7.4608E-003,-3.8248E-004,4.2292E-004,-1.3707E-004
3203,2.9390E+003,1.9190E+003,-2.7567E-001,-7.0722E-001,4.8377E-003,2.1019E-003,0.0000E+000,4.0000E+000,6.7238E-003,-3.7813E-004,-1.3521E-004,7.6188E-005
3204,2.9390E+003,1.9040E+003,-2.8407E-001,-7.0757E-001,4.8042E-003,2.4740E-003,0.0000E+000,4.0000E+000,6.8788E-003,-3.3011E-004,-5.4868E-004,1.3155E-004
3205,2.9390E+003,1.8890E+003,-2.8169E-001,-6.9197E-001,4.8405E-003,2.0556E-003,0.0000E+000,4.0000E+000,6.8084E-003,-1.1607E-004,-2.2427E-004,-7.6245E-005
3206,2.9390E+003,1.8740E+003,-2.7440E-001,-7.0459E-001,5.0274E-003,2.9498E-003,0.0000E+000,4.0000E+000,7.2219E-003,4.8997E-006,1.5289E-004,-2.7507E-004
3207,2.9390E+003,1.8590E+003,-2.6726E-001,-6.9937E-001,5.5475E-003,3.4791E-003,0.0000E+000,4.0000E+000,7.7764E-003,2.4384E-004,-2.1288E-004,-1.9164E-004
3208,2.9390E+003,1.8440E+003,-2.7562E-001,-6.9746E-001,5.8532E-003,3.4149E-003,0.0000E+000,4.0000E+000,8.2414E-003,1.6579E-004,-2.9289E-004,4.9750E-005
3209,2.9390E+003,1.8290E+003,-2.7777E-001,-6.8617E-001,5.8865E-003,3.6047E-003,0.0000E+000,4.0000E+000,8.1882E-003,1.1245E-004,1.6471E-004,1.0415E-004
3210,2.9390E+003,1.8140E+003,-2.7789E-001,-6.9783E-001,5.8929E-003,5.6739E-003,0.0000E+000,4.0000E+000,8.2861E-003,4.9825E-006,5.4530E-004,-6.8055E-005
3211,2.9390E+003,1.7990E+003,-2.6880E-001,-7.0556E-001,5.6901E-003,5.0056E-003,0.0000E+000,4.0000E+000,7.7785E-003,-4.9885E-006,6.5086E-004,-1.7730E-004
3212,2.9390E+003,1.7840E+003,-2.6576E-001,-7.2305E-001,5.5711E-003,2.3970E-003,0.0000E+000,4.0000E+000,7.4111E-003,-1.1761E-004,-1.6957E-004,-2.0043E-004
3213,2.9390E+003,1.7690E+003,-2.5478E-001,-7.0006E-001,5.2055E-003,1.7349E-003,0.0000E+000,4.0000E+000,6.9456E-003,-4.4079E-004,-5.3574E-004,-1.1930E-004
3214,2.9390E+003,1.7540E+003,-2.5601E-001,-7.0472E-001,5.1143E-003,3.2974E-003,0.0000E+000,4.0000E+000,6.8610E-003,-6.3947E-004,-2.6314E-004,3.1178E-004
3215,2.9390E+003,1.7390E+003,-2.6144E-001,-6.9267E-001,5.3549E-003,2.6842E-003,0.0000E+000,4.0000E+000,7.3793E-003,-5.9864E-004,2.6363E-004,4.4945E-004
3216,2.9390E+003,1.7240E+003,-2.6371E-001,-7.1417E-001,5.8101E-003,3.6795E-003,0.0000E+000,4.0000E+000,7.9357E-003,-1.8089E-004,7.3300E-004,5.3701E-004
3217,2.9390E+003,1.7090E+003,-2.7353E-001,-7.1413E-001,5.7405E-003,6.2241E-003,0.0000E+000,4.0000E+000,8.0907E-003,2.0718E-004,1.9000E-004,4.0961E-004
3218,2.9390E+003,1.6940E+003,-2.7730E-001,-7.1381E-001,5.4126E-003,7.1737E-003,0.0000E+000,4.0000E+000,7.8517E-003,5.0002E-004,1.1851E-004,1.3462E-004
3219,2.9390E+003,1.6790E+003,-2.7501E-001,-7.1230E-001,5.3200E-003,6.4680E-003,0.0000E+000,4.0000E+000,7.7163E-003,4.1017E-004,-1.1228E-004,-1.8989E-004
3220,2.9390E+003,1.6640E+003,-2.7296E-001,-7.0951E-001,5.7644E-003,5.3005E-003,0.0000E+000,4.0000E+000,8.5094E-003,2.5265E-004,-1.9401E-004,-2.9958E-004
3221,2.9390E+003,1.6490E+003,-2.7135E-001,-7.1016E-001,5.6841E-003,5.0423E-003,0.0000E+000,4.0000E+000,8.2767E-003,-2.0240E-005,-2.0336E-004,-1.8632E-004
3222,2.9390E+003,1.6340E+003,-2.8127E-001,-7.0835E-001,5.6930E-003,4.5415E-003,0.0000E+000,4.0000E+000,8.6081E-003,-3.2749E-005,-1.6291E-004,5.3789E-005
3223,2.9390E+003,1.6190E+003,-2.9082E-001,-7.0864E-001,5.6679E-003,5.9657E-003,0.0000E+000,4.0000E+000,8.4740E-003,6.1820E-006,2.1611E-004,1.4074E-004
3224,2.9390E+003,1.6040E+003,-2.9323E-001,-7.1912E-001,5.5965E-003,6.4307E-003,0.0000E+000,4.0000E+000,8.4070E-003,3.3101E-005,2.3988E-004,1.0296E-004
3225,2.9390E+003,1.5890E+003,-2.8580E-001,-7.1340E-001,5.6404E-003,7.5733E-003,0.0000E+000,4.0000E+000,8.1373E-003,3.2199E-005,3.4332E-004,8.2065E-005
3226,2.9540E+003,1.5890E+003,-2.8502E-001,-7.0993E-001,5.5711E-003,6.6896E-003,0.0000E+000,4.0000E+000,8.0088E-003,5.5214E-004,-2.5804E-004,4.6764E-005
3227,2.9540E+003,1.6040E+003,-2.8037E-001,-7.0893E-001,5.1384E-003,5.6534E-003,0.0000E+000,4.0000E+000,7.3379E-003,5.6960E-004,1.1050E-004,3.2459E-005
3228,2.9540E+003,1.6190E+003,-2.7795E-001,-7.0747E-001,5.1733E-003,6.1162E-003,0.0000E+000,4.0000E+000,7.3697E-003,4.6544E-004,1.7275E-004,8.0027E-005
3229,2.9540E+003,1.6340E+003,-2.7637E-001,-7.1203E-001,5.4206E-003,4.1556E-003,0.0000E+000,4.0000E+000,7.7971E-003,1.4976E-004,-1.9387E-004,9.5520E-005
3230,2.9540E+003,1.6490E+003,-2.6931E-001,-7.1991E-001,5.7873E-003,4.8827E-003,0.0000E+000,4.0000E+000,8.3043E-003,-3.5533E-005,-2.2357E-004,3.8050E-005
3231,2.9540E+003,1.6640E+003,-2.7601E-001,-7.2243E-001,5.6950E-003,4.2441E-003,0.0000E+000,4.0000E+000,8.2767E-003,1.7716E-005,2.1374E-005,-7.1692E-006
3232,2.9540E+003,1.6790E+003,-2.7258E-001,-7.2024E-001,5.7226E-003,6.9423E-003,0.0000E+000,4.0000E+000,8.1678E-003,2.9053E-004,2.4594E-005,3.3799E-005
3233,2.9540E+003,1.6940E+003,-2.7578E-001,-7.2095E-001,5.7584E-003,6.6359E-003,0.0000E+000,4.0000E+000,8.1762E-003,2.9735E-004,1.7232E-004,5.8503E-005
3234,2.9540E+003,1.7090E+003,-2.7291E-001,-7.0556E-001,5.7424E-003,6.2529E-003,0.0000E+000,4.0000E+000,8.0919E-003,1.0401E-004,2.0615E-004,8.9428E-005
3235,2.9540E+003,1.7240E+003,-2.7368E-001,-7.0076E-001,5.3249E-003,3.8582E-003,0.0000E+000,4.0000E+000,7.4459E-003,-3.8191E-004,7.0276E-004,-3.2804E-006
3236,2.9540E+003,1.7390E+003,-2.7755E-001,-6.7756E-001,5.5756E-003,3.0442E-003,0.0000E+000,4.0000E+000,7.9323E-003,-7.6909E-004,2.0023E-004,-4.1930E-005
3237,2.9540E+003,1.7540E+003,-2.7531E-001,-6.9938E-001,5.2981E-003,2.8747E-003,0.0000E+000,4.0000E+000,7.2441E-003,-9.3609E-004,-4.2896E-004,1.2605E-004
3238,2.9540E+003,1.7690E+003,-2.6809E-001,-6.9901E-001,5.2421E-003,2.2608E-003,0.0000E+000,4.0000E+000,7.0951E-003,-7.4230E-004,-4.7532E-004,9.6002E-005
3239,2.9540E+003,1.7840E+003,-2.7186E-001,-7.1896E-001,5.3829E-003,3.2301E-003,0.0000E+000,4.0000E+000,7.2854E-003,-4.1565E-004,-1.3467E-004,1.1107E-005
3240,2.9540E+003,1.7990E+003,-2.7292E-001,-7.0548E-001,5.4827E-003,5.8324E-003,0.0000E+000,4.0000E+000,7.6498E-003,-1.5111E-004,4.7078E-004,-9.8871E-005
3241,2.9540E+003,1.8140E+003,-2.7940E-001,-7.0242E-001,5.8118E-003,6.6654E-003,0.0000E+000,4.0000E+000,8.2397E-003,-1.3280E-005,4.6274E-004,-1.5917E-004
3242,2.9540E+003,1.8290E+003,-2.7242E-001,-6.9149E-001,6.3968E-003,7.3741E-003,0.0000E+000,4.0000E+000,8.9039E-003,9.7434E-006,1.5903E-004,-1.2927E-005
3243,2.9540E+003,1.8440E+003,-2.6173E-001,-6.9571E-001,6.6150E-003,8.6838E-003,0.0000E+000,4.0000E+000,9.1961E-003,-3.8105E-005,-3.5380E-004,5.5279E-006
3244,2.9540E+003,1.8590E+003,-2.6593E-001,-6.9911E-001,6.0717E-003,6.8168E-003,0.0000E+000,4.0000E+000,8.4517E-003,-1.1461E-004,-2.2391E-004,-1.6013E-004
3245,2.9540E+003,1.8740E+003,-2.7554E-001,-7.0248E-001,5.2655E-003,3.3960E-003,0.0000E+000,4.0000E+000,7.4361E-003,-1.2809E-004,2.8751E-004,-3.3993E-004
3246,2.9540E+003,1.8890E+003,-2.8840E-001,-6.9144E-001,5.1747E-003,2.4543E-003,0.0000E+000,4.0000E+000,7.2457E-003,6.7156E-005,-1.6998E-005,-3.5195E-005
3247,2.9540E+003,1.9040E+003,-2.8237E-001,-7.1089E-001,5.0194E-003,1.9211E-003,0.0000E+000,4.0000E+000,6.9793E-003,1.9887E-004,-5.2823E-004,2.4160E-004
3248,2.9540E+003,1.9190E+003,-2.7655E-001,-7.1462E-001,5.1641E-003,2.2692E-003,0.0000E+000,4.0000E+000,7.1038E-003,1.6035E-004,-1.9120E-004,1.8114E-004
3249,2.9540E+003,1.9340E+003,-2.7361E-001,-7.2103E-001,5.4397E-003,2.6042E-003,0.0000E+000,4.0000E+000,7.5372E-003,-2.0300E-004,1.9439E-004,-3.1386E-005
3250,2.9540E+003,1.9490E+003,-2.7079E-001,-7.0970E-001,5.3431E-003,4.4700E-003,0.0000E+000,4.0000E+000,7.6086E-003,-5.0060E-004,-1.0076E-004,-2.5113E-005
3251,2.9540E+003,1.9640E+003,-2.6913E-001,-7.2032E-001,5.5098E-003,2.8064E-003,0.0000E+000,4.0000E+000,7.7456E-003,-3.5548E-004,-4.1891E-004,-1.3823E-004
3252,2.9540E+003,1.9790E+003,-2.6100E-001,-7.1918E-001,5.6862E-003,3.0575E-003,0.0000E+000,4.0000E+000,8.0971E-003,-2.4487E-005,-3.8042E-004,-2.6713E-004
3253,2.9540E+003,1.9940E+003,-2.7316E-001,-7.2763E-001,5.4857E-003,2.7107E-003,0.0000E+000,4.0000E+000,7.8112E-003,3.0864E-004,5.3898E-005,-2.8094E-004
3254,2.9540E+003,2.0090E+003,-2.7702E-001,-7.1796E-001,5.1732E-003,2.6631E-003,0.0000E+000,4.0000E+000,7.1902E-003,2.8480E-004,4.9806E-004,3.3331E-006
3255,2.9540E+003,2.0240E+003,-2.8408E-001,-7.1303E-001,4.7897E-003,2.6902E-003,0.0000E+000,4.0000E+000,6.5780E-003,1.5685E-004,5.9479E-004,2.1873E-004
3256,2.9540E+003,2.0390E+003,-2.7913E-001,-6.9607E-001,4.9926E-003,3.6572E-003,0.0000E+000,4.0000E+000,6.9148E-003,6.7657E-005,6.2798E-004,3.9926E-004
3257,2.9540E+003,2.0540E+003,-2.7749E-001,-6.9107E-001,5.6118E-003,4.5275E-003,0.0000E+000,4.0000E+000,7.9220E-003,-1.0843E-005,2.1940E-004,2.9517E-004
3258,2.9540E+003,2.0690E+003,-2.8388E-001,-6.8908E-001,5.5826E-003,3.9203E-003,0.0000E+000,4.0000E+000,7.8911E-003,9.8031E-005,-1.4466E-004,2.6038E-004
3259,2.9540E+003,2.0840E+003,-2.8056E-001,-6.9745E-001,5.3173E-003,3.2378E-003,0.0000E+000,4.0000E+000,7.3204E-003,7.2482E-005,-1.8754E-005,2.6369E-004
3260,2.9540E+003,2.0990E+003,-2.7618E-001,-6.9129E-001,5.3627E-003,3.3992E-003,0.0000E+000,4.0000E+000,7.4378E-003,1.6386E-004,4.1365E-005,7.1189E-005
3261,2.9540E+003,2.1140E+003,-2.7410E-001,-6.9587E-001,5.6758E-003,4.9424E-003,0.0000E+000,4.0000E+000,7.9311E-003,1.5694E-004,7.3972E-005,-6.1750E-005
3262,2.9540E+003,2.1290E+003,-2.6882E-001,-6.8851E-001,5.8039E-003,5.3821E-003,0.0000E+000,4.0000E+000,8.0419E-003,2.1942E-004,2.7146E-006,-1.7744E-004
3263,2.9540E+003,2.1440E+003,-2.6947E-001,-6.9776E-001,5.4872E-003,3.6969E-003,0.0000E+000,4.0000E+000,7.6545E-003,1.4197E-004,2.8278E-005,-1.5891E-004
3264,2.9540E+003,2.1590E+003,-2.7338E-001,-6.8645E-001,4.9452E-003,2.9674E-003,0.0000E+000,4.0000E+000,6.9709E-003,5.1103E-005,-7.2142E-005,-8.2051E-005
3265,2.9540E+003,2.1740E+003,-2.8148E-001,-6.9740E-001,5.2622E-003,3.2608E-003,0.0000E+000,4.0000E+000,7.5204E-003,-1.7226E-005,-2.8790E-004,-3.1052E-005
3266,2.9540E+003,2.1890E+003,-2.8278E-001,-6.9736E-001,5.2117E-003,3.9797E-003,0.0000E+000,4.0000E+000,7.2492E-003,-4.8937E-005,9.2396E-006,1.3763E-005
3267,2.9540E+003,2.2040E+003,-2.7297E-001,-6.9655E-001,5.4253E-003,5.3636E-003,0.0000E+000,4.0000E+000,7.4288E-003,-1.4568E-004,2.9354E-004,2.0164E-005
3268,2.9540E+003,2.2190E+003,-2.6250E-001,-6.8763E-001,5.6300E-003,3.1688E-003,0.0000E+000,4.0000E+000,7.4816E-003,-1.5740E-004,2.8875E-004,4.7942E-005
3269,2.9540E+003,2.2340E+003,-2.5777E-001,-6.8809E-001,5.4455E-003,2.4450E-003,0.0000E+000,4.0000E+000,7.2183E-003,-1.1048E-004,-1.0454E-005,8.4050E-005
3270,2.9540E+003,2.2490E+003,-2.5111E-001,-6.8559E-001,5.1175E-003,2.6835E-003,0.0000E+000,4.0000E+000,6.6586E-003,-9.5520E-005,-1.7681E-004,-1.3404E-004
3271,2.9540E+003,2.2640E+003,-2.6119E-001,-6.9266E-001,4.4450E-003,2.7096E-003,0.0000E+000,4.0000E+000,6.0163E-003,-2.0360E-004,-1.5495E-004,-3.2225E-004
3272,2.9540E+003,2.2790E+003,-2.7039E-001,-6.9223E-001,4.7228E-003,3.0700E-003,0.0000E+000,4.0000E+000,6.7170E-003,-1.5632E-004,-2.0181E-004,-2.0181E-004
3273,2.9540E+003,2.2940E+003,-2.7797E-001,-6.9847E-001,4.9066E-003,2.3743E-003,0.0000E+000,4.0000E+000,7.1948E-003,1.3071E-004,1.6968E-004,1.2024E-004
3274,2.9540E+003,2.3090E+003,-2.8225E-001,-6.8221E-001,5.3517E-003,3.0203E-003,0.0000E+000,4.0000E+000,7.6073E-003,4.9851E-004,4.7106E-004,3.0025E-004
3275,2.9540E+003,2.3240E+003,-2.8131E-001,-6.8054E-001,5.2766E-003,2.4551E-003,0.0000E+000,4.0000E+000,7.5191E-003,5.9903E-004,2.2263E-004,3.4005E-004
3276,2.9540E+003,2.3390E+003,-2.7680E-001,-6.7495E-001,5.2575E-003,3.1279E-003,0.0000E+000,4.0000E+000,7.3916E-003,5.4211E-004,-1.1794E-004,2.9940E-004
3277,2.9540E+003,2.3540E+003,-2.6594E-001,-6.8858E-001,5.0482E-003,2.8165E-003,0.0000E+000,4.0000E+000,7.0130E-003,4.4581E-004,-3.6721E-004,2.0158E-004
3278,2.9540E+003,2.3690E+003,-2.5767E-001,-6.9435E-001,5.5803E-003,2.7563E-003,0.0000E+000,4.0000E+000,7.3131E-003,3.7216E-004,-2.9764E-005,1.8789E-004
3279,2.9540E+003,2.3840E+003,-2.5803E-001,-6.9076E-001,5.6962E-003,2.4299E-003,0.0000E+000,4.0000E+000,7.2510E-003,2.5792E-004,2.3620E-004,1.6050E-004
3280,2.9540E+003,2.3990E+003,-2.5728E-001,-6.8511E-001,5.5311E-003,3.3996E-003,0.0000E+000,4.0000E+000,7.0714E-003,7.9716E-005,4.2551E-004,-6.9036E-006
3281,2.9540E+003,2.4140E+003,-2.6767E-001,-6.7676E-001,5.0665E-003,3.3386E-003,0.0000E+000,4.0000E+000,6.7251E-003,-7.9276E-005,5.2087E-004,-2.7132E-004
3282,2.9540E+003,2.4290E+003,-2.7582E-001,-6.6745E-001,5.0258E-003,3.7876E-003,0.0000E+000,4.0000E+000,6.9415E-003,-1.8724E-004,1.5344E-004,-3.7502E-004
3283,2.9540E+003,2.4440E+003,-2.8088E-001,-6.7043E-001,5.3036E-003,3.6879E-003,0.0000E+000,4.0000E+000,7.3414E-003,-1.9650E-004,1.5224E-005,-2.2384E-004
3284,2.9540E+003,2.4590E+003,-2.7180E-001,-6.6649E-001,5.1816E-003,2.3584E-003,0.0000E+000,4.0000E+000,7.0975E-003,-1.3198E-004,-8.9751E-005,2.0776E-005
3285,2.9540E+003,2.4740E+003,-2.6872E-001,-6.7229E-001,5.0463E-003,2.4365E-003,0.0000E+000,4.0000E+000,6.8356E-003,-5.3507E-005,-2.9863E-004,5.7574E-005
3286,2.9540E+003,2.4890E+003,-2.5996E-001,-6.7252E-001,4.8866E-003,2.4153E-003,0.0000E+000,4.0000E+000,6.6519E-003,-3.6437E-006,-3.3606E-004,-8.0794E-005
3287,2.9540E+003,2.5040E+003,-2.6627E-001,-6.8055E-001,5.1308E-003,3.2213E-003,0.0000E+000,4.0000E+000,6.9431E-003,-5.0754E-005,-2.0796E-004,-1.1890E-004
3288,2.9540E+003,2.5190E+003,-2.6617E-001,-6.7992E-001,5.3649E-003,4.5601E-003,0.0000E+000,4.0000E+000,7.2767E-003,-7.9708E-005,-7.7039E-005,-1.5391E-004
3289,2.9540E+003,2.5340E+003,-2.7666E-001,-6.8403E-001,5.4124E-003,4.7043E-003,0.0000E+000,4.0000E+000,7.3283E-003,-1.5907E-004,1.4114E-005,-2.2738E-004
3290,2.9540E+003,2.5490E+003,-2.8104E-001,-6.8266E-001,5.1106E-003,2.7670E-003,0.0000E+000,4.0000E+000,7.0865E-003,-1.8710E-004,3.3032E-004,-2.0190E-004
3291,2.9540E+003,2.5640E+003,-2.8454E-001,-6.7837E-001,5.2812E-003,2.5131E-003,0.0000E+000,4.0000E+000,7.1768E-003,-3.0887E-004,4.4359E-004,-6.7354E-005
3292,2.9540E+003,2.5790E+003,-2.7521E-001,-6.6826E-001,5.2307E-003,2.7016E-003,0.0000E+000,4.0000E+000,7.1920E-003,-4.4184E-004,2.0446E-004,1.8620E-004
3293,2.9540E+003,2.5940E+003,-2.6509E-001,-6.6798E-001,5.8492E-003,3.1131E-003,0.0000E+000,4.0000E+000,7.7785E-003,-6.0580E-004,-1.9828E-004,1.1262E-004
3294,2.9540E+003,2.6090E+003,-2.6788E-001,-6.7374E-001,5.4438E-003,2.1052E-003,0.0000E+000,4.0000E+000,7.2676E-003,-6.4982E-004,-4.2462E-004,-6.1111E-005
3295,2.9540E+003,2.6240E+003,-2.7608E-001,-6.8439E-001,5.6230E-003,1.8804E-003,0.0000E+000,4.0000E+000,7.5349E-003,-5.2187E-004,-1.0287E-004,-1.2189E-004
3296,2.9540E+003,2.6390E+003,-2.7998E-001,-6.7773E-001,5.2639E-003,1.8661E-003,0.0000E+000,4.0000E+000,7.1220E-003,-2.1517E-004,1.2576E-004,-7.6268E-005
3297,2.9540E+003,2.6540E+003,-2.7893E-001,-6.7737E-001,5.6779E-003,1.9959E-003,0.0000E+000,4.0000E+000,7.7830E-003,7.3967E-005,2.3657E-004,-7.7115E-005
3298,2.9540E+003,2.6690E+003,-2.7434E-001,-6.6637E-001,5.4931E-003,2.0371E-003,0.0000E+000,4.0000E+000,7.4698E-003,8.4881E-005,2.6049E-004,-6.9576E-005
3299,2.9540E+003,2.6840E+003,-2.7441E-001,-6.6746E-001,5.5912E-003,1.9626E-003,0.0000E+000,4.0000E+000,7.6203E-003,-8.8681E-006,6.3070E-005,8.6055E-006
3300,2.9540E+003,2.6990E+003,-2.7260E-001,-6.6566E-001,5.6234E-003,1.6672E-003,0.0000E+000,4.0000E+000,7.5728E-003,-1.6953E-004,-1.1018E-004,9.3184E-005
3301,2.9540E+003,2.7140E+003,-2.7808E-001,-6.7459E-001,5.5580E-003,1.4575E-003,0.0000E+000,4.0000E+000,7.7056E-003,-1.4001E-004,2.2450E-005,4.8453E-005
3302,2.9540E+003,2.7290E+003,-2.7878E-001,-6.6739E-001,5.5438E-003,4.0398E-003,0.0000E+000,4.0000E+000,7.8157E-003,-2.2026E-004,3.0794E-004,-7.2495E-005
3303,2.9540E+003,2.7440E+003,-2.8445E-001,-6.6678E-001,5.5855E-003,4.1205E-003,0.0000E+000,4.0000E+000,7.9355E-003,-2.5507E-004,2.4767E-004,-2.2936E-004
3304,2.9540E+003,2.7590E+003,-2.8572E-001,-6.6041E-001,5.5392E-003,3.7610E-003,0.0000E+000,4.0000E+000,7.8017E-003,-2.3930E-004,2.1338E-004,-2.0379E-004
3305,2.9540E+003,2.7740E+003,-2.8792E-001,-6.6170E-001,5.6007E-003,4.4804E-003,0.0000E+000,4.0000E+000,7.8290E-003,4.7586E-005,1.7461E-005,-2.7218E-005
3306,2.9540E+003,2.7890E+003,-2.7837E-001,-6.6085E-001,5.2710E-003,3.7206E-003,0.0000E+000,4.0000E+000,7.3687E-003,2.6990E-004,1.8050E-004,8.7358E-005
3307,2.9540E+003,2.8040E+003,-2.7859E-001,-6.5271E-001,5.0059E-003,3.2633E-003,0.0000E+000,4.0000E+000,7.0927E-003,3.7270E-004,2.1195E-004,-1.0094E-004
3308,2.9540E+003,2.8190E+003,-2.7999E-001,-6.5276E-001,4.8790E-003,2.3990E-003,0.0000E+000,4.0000E+000,6.9099E-003,2.2002E-004,-4.7045E-005,-1.2802E-004
3309,2.9540E+003,2.8340E+003,-2.8543E-001,-6.5676E-001,5.1740E-003,2.3569E-003,0.0000E+000,4.0000E+000,7.4683E-003,2.4555E-004,4.2955E-005,5.4795E-005
3310,2.9540E+003,2.8490E+003,-2.7809E-001,-6.5513E-001,5.3372E-003,2.1911E-003,0.0000E+000,4.0000E+000,7.6277E-003,2.3768E-004,5.8616E-005,6.7015E-005
3311,2.9540E+003,2.8640E+003,-2.7606E-001,-6.5862E-001,5.4528E-003,2.9412E-003,0.0000E+000,4.0000E+000,7.7241E-003,2.9579E-004,1.3674E-004,1.0231E-005
3312,2.9540E+003,2.8790E+003,-2.7263E-001,-6.4873E-001,5.4175E-003,3.4070E-003,0.0000E+000,4.0000E+000,7.6784E-003,8.6453E-005,1.5740E-004,1.7415E-004
3313,2.9540E+003,2.8940E+003,-2.6932E-001,-6.4879E-001,5.3191E-003,2.6329E-003,0.0000E+000,4.0000E+000,7.5197E-003,-8.6015E-005,-1.4325E-004,3.3135E-004
3314,2.9540E+003,2.9090E+003,-2.6596E-001,-6.5136E-001,5.2651E-003,2.3615E-003,0.0000E+000,4.0000E+000,7.4438E-003,-2.3911E-004,-3.4824E-004,2.9628E-004
3315,2.9540E+003,2.9240E+003,-2.6638E-001,-6.6369E-001,5.4203E-003,2.0343E-003,0.0000E+000,4.0000E+000,7.5887E-003,-1.3885E-004,-1.5464E-004,3.5324E-005
3316,2.9540E+003,2.9390E+003,-2.7518E-001,-6.6068E-001,5.1504E-003,2.6260E-003,0.0000E+000,4.0000E+000,7.1932E-003,2.4980E-005,2.6522E-004,-8.6747E-005
3317,2.9540E+003,2.9540E+003,-2.7385E-001,-6.5751E-001,4.9542E-003,2.2131E-003,0.0000E+000,4.0000E+000,6.7923E-003,1.2885E-004,2.4045E-004,-1.3845E-004
3318,2.9540E+003,2.9690E+003,-2.7861E-001,-6.5266E-001,4.9170E-003,1.9300E-003,0.0000E+000,4.0000E+000,6.7398E-003,1.0162E-004,-1.2480E-004,-2.5676E-004
3319,2.9540E+003,2.9840E+003,-2.7895E-001,-6.5862E-001,5.4589E-003,1.7943E-003,0.0000E+000,4.0000E+000,7.3726E-003,-7.5461E-006,-2.2750E-004,-1.9928E-004
3320,2.9540E+003,2.9990E+003,-2.8189E-001,-6.5814E-001,5.6803E-003,3.4736E-003,0.0000E+000,4.0000E+000,7.8070E-003,-8.7973E-005,-5.5540E-005,-1.6969E-004
