SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
4155,3.0440E+003,1.9190E+003,-4.0229E+000,1.9434E+001,6.1143E-003,9.3587E-002,0.0000E+000,4.0000E+000,8.9681E-003,-7.5630E-003,-1.7069E-002,3.9960E-003
4156,3.0440E+003,1.9340E+003,-4.0010E+000,1.9165E+001,5.7957E-003,8.7135E-002,0.0000E+000,4.0000E+000,8.5212E-003,-8.5792E-003,-8.5877E-003,9.6110E-004
4157,3.0440E+003,1.9490E+003,-4.1064E+000,1.9169E+001,5.7995E-003,6.9172E-002,0.0000E+000,4.0000E+000,8.4010E-003,-7.3567E-003,3.1648E-003,4.8697E-004
4158,3.0440E+003,1.9640E+003,-4.2546E+000,1.9240E+001,5.7028E-003,6.8989E-002,0.0000E+000,4.0000E+000,8.2553E-003,-4.8420E-003,6.3499E-003,6.8344E-003
4159,3.0440E+003,1.9790E+003,-4.0622E+000,1.9338E+001,5.8485E-003,6.1478E-002,0.0000E+000,4.0000E+000,8.4844E-003,-1.5898E-003,-6.8493E-004,1.1753E-002
4160,3.0440E+003,1.9940E+003,-3.9834E+000,1.9278E+001,5.9880E-003,7.8437E-002,0.0000E+000,4.0000E+000,8.9030E-003,-2.8278E-004,-5.3916E-003,7.2973E-003
4161,3.0440E+003,2.0090E+003,-3.9869E+000,1.9209E+001,6.0561E-003,7.0158E-002,0.0000E+000,4.0000E+000,8.8129E-003,-1.1614E-003,2.7582E-003,-4.4782E-004
4162,3.0440E+003,2.0240E+003,-4.1577E+000,1.9282E+001,5.8561E-003,7.1825E-002,0.0000E+000,4.0000E+000,8.4587E-003,-9.2830E-004,3.9498E-003,-4.5667E-003
4163,3.0440E+003,2.0390E+003,-4.2421E+000,1.9221E+001,5.5844E-003,6.1587E-002,0.0000E+000,4.0000E+000,8.1697E-003,-1.8510E-003,-2.3578E-003,-1.4035E-003
4164,3.0440E+003,2.0540E+003,-4.2205E+000,1.9124E+001,5.2638E-003,5.4339E-002,0.0000E+000,4.0000E+000,7.7358E-003,-6.3440E-003,-7.0875E-003,8.8330E-004
4165,3.0440E+003,2.0690E+003,-4.1149E+000,1.8975E+001,5.4930E-003,5.5496E-002,0.0000E+000,4.0000E+000,8.1645E-003,-1.2315E-002,-9.2896E-003,2.7906E-003
4166,3.0440E+003,2.0840E+003,-4.1989E+000,1.8782E+001,5.1725E-003,5.3932E-002,0.0000E+000,4.0000E+000,7.2551E-003,-1.6570E-002,-4.5811E-003,2.3320E-003
4167,3.0440E+003,2.0990E+003,-4.3122E+000,1.8775E+001,5.2169E-003,7.4357E-002,0.0000E+000,4.0000E+000,7.2342E-003,-9.0251E-003,2.3073E-003,1.8236E-003
4168,3.0440E+003,2.1140E+003,-4.4794E+000,1.8944E+001,5.5258E-003,1.1012E-001,0.0000E+000,4.0000E+000,7.7348E-003,1.4975E-003,6.3587E-003,-1.5699E-003
4169,3.0440E+003,2.1290E+003,-4.6580E+000,1.9197E+001,5.6507E-003,1.0966E-001,0.0000E+000,4.0000E+000,8.0538E-003,5.5191E-003,8.5419E-003,-5.3935E-003
4170,3.0440E+003,2.1440E+003,-4.7435E+000,1.9346E+001,5.7916E-003,7.1112E-002,0.0000E+000,4.0000E+000,8.2600E-003,-4.6765E-004,-1.8967E-004,-8.6748E-003
4171,3.0440E+003,2.1590E+003,-4.8628E+000,1.9202E+001,5.6518E-003,5.7467E-002,0.0000E+000,4.0000E+000,7.7655E-003,-1.2544E-002,-6.7371E-003,-1.1557E-002
4172,3.0440E+003,2.1740E+003,-5.0405E+000,1.9151E+001,5.5663E-003,6.1521E-002,0.0000E+000,4.0000E+000,7.6183E-003,-1.6008E-002,4.3593E-004,-8.3040E-003
4173,3.0440E+003,2.1890E+003,-5.2988E+000,1.9253E+001,5.2617E-003,7.4868E-002,0.0000E+000,4.0000E+000,7.1004E-003,-1.4678E-002,1.1176E-002,-2.7229E-003
4174,3.0440E+003,2.2040E+003,-5.2337E+000,1.9497E+001,5.4214E-003,8.4727E-002,0.0000E+000,4.0000E+000,7.4844E-003,-9.9687E-003,1.3324E-002,2.3290E-003
4175,3.0440E+003,2.2190E+003,-5.5153E+000,1.9655E+001,5.0403E-003,7.8924E-002,0.0000E+000,4.0000E+000,6.9616E-003,-9.0982E-003,-7.0186E-003,4.6378E-003
4176,3.0440E+003,2.2340E+003,-5.3077E+000,1.9186E+001,5.1440E-003,7.5816E-002,0.0000E+000,4.0000E+000,7.3790E-003,-1.2580E-002,-1.4666E-002,4.9168E-003
4177,3.0440E+003,2.2490E+003,-5.3247E+000,1.9145E+001,4.8682E-003,7.6464E-002,0.0000E+000,4.0000E+000,6.8626E-003,-1.4226E-002,-1.2661E-002,4.2311E-003
4178,3.0440E+003,2.2640E+003,-4.9040E+000,1.8788E+001,5.1123E-003,7.1159E-002,0.0000E+000,4.0000E+000,7.2529E-003,-1.5286E-002,-7.1654E-003,4.7330E-003
4179,3.0440E+003,2.2790E+003,-4.8563E+000,1.8850E+001,5.7581E-003,6.1186E-002,0.0000E+000,4.0000E+000,7.8741E-003,-1.1631E-002,5.2315E-003,9.0007E-003
4180,3.0440E+003,2.2940E+003,-4.4061E+000,1.8960E+001,6.5017E-003,8.6706E-002,0.0000E+000,4.0000E+000,8.9594E-003,-9.2194E-003,2.9280E-003,1.2115E-002
4181,3.0440E+003,2.3090E+003,-4.3598E+000,1.8994E+001,7.3153E-003,9.5430E-002,0.0000E+000,4.0000E+000,1.0003E-002,-6.4939E-003,-1.3976E-003,3.4926E-003
4182,3.0440E+003,2.3240E+003,-4.4415E+000,1.8993E+001,6.4016E-003,9.9967E-002,0.0000E+000,4.0000E+000,8.6977E-003,-4.3433E-003,-1.7196E-003,-2.7650E-003
4183,3.0440E+003,2.3390E+003,-4.7661E+000,1.8924E+001,6.0469E-003,7.5756E-002,0.0000E+000,4.0000E+000,8.2531E-003,-2.3382E-003,1.9729E-003,-4.0053E-003
4184,3.0440E+003,2.3540E+003,-4.9687E+000,1.8919E+001,5.9087E-003,6.8531E-002,0.0000E+000,4.0000E+000,8.1428E-003,2.1690E-003,-8.8701E-004,2.0865E-003
4185,3.0440E+003,2.3690E+003,-4.8757E+000,1.8823E+001,6.0895E-003,6.4561E-002,0.0000E+000,4.0000E+000,8.6841E-003,7.4203E-003,-3.0730E-003,1.0684E-002
4186,3.0440E+003,2.3840E+003,-4.6594E+000,1.8804E+001,5.4612E-003,6.0310E-002,0.0000E+000,4.0000E+000,7.9201E-003,1.2330E-002,-1.5116E-003,1.2488E-002
4187,3.0440E+003,2.3990E+003,-4.5244E+000,1.8829E+001,5.2974E-003,4.5472E-002,0.0000E+000,4.0000E+000,7.3045E-003,9.3242E-003,-1.3523E-002,3.5530E-003
4188,3.0440E+003,2.4140E+003,-4.4004E+000,1.8654E+001,5.6741E-003,4.2158E-002,0.0000E+000,4.0000E+000,7.6537E-003,2.6865E-003,-1.1238E-002,-5.5123E-003
4189,3.0440E+003,2.4290E+003,-4.4174E+000,1.8584E+001,7.0686E-003,4.0099E-002,0.0000E+000,4.0000E+000,9.3322E-003,-1.9449E-003,2.1067E-003,-8.7318E-003
4190,3.0440E+003,2.4440E+003,-4.3808E+000,1.8601E+001,6.5188E-003,1.2712E-001,0.0000E+000,4.0000E+000,8.8779E-003,1.4068E-003,9.3296E-003,-1.7941E-003
4191,3.0440E+003,2.4590E+003,-4.3638E+000,1.8741E+001,6.1869E-003,1.2161E-001,0.0000E+000,4.0000E+000,8.4277E-003,7.7076E-003,4.0577E-003,4.8740E-003
4192,3.0440E+003,2.4740E+003,-4.2621E+000,1.8693E+001,5.9314E-003,1.1753E-001,0.0000E+000,4.0000E+000,8.1737E-003,8.8461E-003,-4.9065E-003,1.2313E-002
4193,3.0440E+003,2.4890E+003,-3.7816E+000,1.8701E+001,5.9392E-003,7.7999E-002,0.0000E+000,4.0000E+000,8.4062E-003,-4.4517E-004,-1.0420E-002,1.3097E-002
4194,3.0440E+003,2.5040E+003,-3.4835E+000,1.8295E+001,5.7153E-003,6.9872E-002,0.0000E+000,4.0000E+000,8.2465E-003,-1.1871E-002,-6.9975E-003,5.8798E-003
4195,3.0440E+003,2.5190E+003,-3.6193E+000,1.8391E+001,5.9307E-003,7.6354E-002,0.0000E+000,4.0000E+000,8.4391E-003,-1.6758E-002,2.2607E-003,1.6113E-003
4196,3.0440E+003,2.5340E+003,-3.7341E+000,1.8316E+001,6.1198E-003,1.0934E-001,0.0000E+000,4.0000E+000,8.6742E-003,-9.4975E-003,2.1664E-003,1.8855E-004
4197,3.0440E+003,2.5490E+003,-3.8173E+000,1.8384E+001,6.3342E-003,7.7924E-002,0.0000E+000,4.0000E+000,8.8798E-003,-4.4634E-004,-3.1677E-003,1.6114E-004
4198,3.0440E+003,2.5640E+003,-3.8118E+000,1.8236E+001,6.2014E-003,6.1399E-002,0.0000E+000,4.0000E+000,8.7456E-003,6.2002E-003,-9.4434E-003,1.2257E-003
4199,3.0440E+003,2.5790E+003,-3.7804E+000,1.8144E+001,6.1946E-003,6.1678E-002,0.0000E+000,4.0000E+000,8.4895E-003,9.3877E-003,-2.4932E-003,6.3859E-004
4200,3.0440E+003,2.5940E+003,-3.8533E+000,1.8254E+001,5.8223E-003,1.0274E-001,0.0000E+000,4.0000E+000,8.0579E-003,1.2078E-002,2.9403E-003,1.4357E-003
4201,3.0440E+003,2.6090E+003,-3.8397E+000,1.8280E+001,5.2493E-003,7.3668E-002,0.0000E+000,4.0000E+000,7.3816E-003,1.1731E-002,-3.9196E-003,4.3901E-003
4202,3.0440E+003,2.6240E+003,-3.7511E+000,1.8123E+001,5.4479E-003,8.4414E-002,0.0000E+000,4.0000E+000,7.8264E-003,7.2353E-003,-8.6737E-003,7.8774E-003
4203,3.0440E+003,2.6390E+003,-3.4962E+000,1.8004E+001,5.5629E-003,7.0054E-002,0.0000E+000,4.0000E+000,7.9814E-003,9.7244E-004,-1.0304E-002,1.0024E-002
4204,3.0440E+003,2.6540E+003,-3.2795E+000,1.7787E+001,6.0159E-003,6.9386E-002,0.0000E+000,4.0000E+000,8.6216E-003,3.2305E-004,-8.6896E-003,8.9804E-003
4205,3.0440E+003,2.6690E+003,-3.1149E+000,1.7714E+001,5.6440E-003,3.5868E-002,0.0000E+000,4.0000E+000,7.9652E-003,1.9897E-003,-1.9643E-003,7.4919E-003
4206,3.0440E+003,2.6840E+003,-2.9507E+000,1.7723E+001,5.5953E-003,4.7007E-002,0.0000E+000,4.0000E+000,7.8691E-003,5.4578E-003,2.6261E-003,5.3783E-003
4207,3.0440E+003,2.6990E+003,-2.8652E+000,1.7807E+001,6.0053E-003,6.9398E-002,0.0000E+000,4.0000E+000,8.4489E-003,5.4834E-003,3.5518E-003,2.9471E-003
4208,3.0440E+003,2.7140E+003,-2.7991E+000,1.7806E+001,5.7880E-003,7.6751E-002,0.0000E+000,4.0000E+000,8.2263E-003,4.2272E-003,8.2265E-004,2.2167E-003
4209,3.0440E+003,2.7290E+003,-2.8091E+000,1.7813E+001,6.0280E-003,5.4940E-002,0.0000E+000,4.0000E+000,8.5034E-003,-6.2874E-003,-3.7224E-005,3.0361E-003
4210,3.0440E+003,2.7440E+003,-2.6685E+000,1.7865E+001,6.0758E-003,3.0247E-002,0.0000E+000,4.0000E+000,8.3535E-003,-1.8529E-002,-1.6255E-002,3.9139E-003
4211,3.0440E+003,2.7590E+003,-2.7162E+000,1.7326E+001,6.2392E-003,4.1017E-002,0.0000E+000,4.0000E+000,8.5368E-003,-3.1193E-002,-3.7284E-002,1.6967E-003
4212,3.0440E+003,2.7740E+003,-2.6869E+000,1.6544E+001,5.6486E-003,3.2447E-002,0.0000E+000,4.0000E+000,7.9690E-003,-2.6670E-002,-1.9182E-002,2.0833E-003
4213,3.0440E+003,2.7890E+003,-2.6528E+000,1.6699E+001,5.6657E-003,6.2327E-002,0.0000E+000,4.0000E+000,7.9539E-003,-1.6986E-002,1.3439E-002,6.3855E-003
4214,3.0440E+003,2.8040E+003,-2.5212E+000,1.7089E+001,5.6195E-003,1.1461E-001,0.0000E+000,4.0000E+000,7.7997E-003,-4.4527E-003,1.9860E-002,8.0894E-003
4215,3.0440E+003,2.8190E+003,-2.2238E+000,1.7404E+001,6.0472E-003,8.5919E-002,0.0000E+000,4.0000E+000,8.1452E-003,3.1702E-004,3.5779E-003,5.2657E-003
4216,3.0440E+003,2.8340E+003,-2.1422E+000,1.7241E+001,6.0325E-003,8.3027E-002,0.0000E+000,4.0000E+000,8.2401E-003,1.9693E-003,-7.4296E-003,-8.6583E-004
4217,3.0440E+003,2.8490E+003,-2.1121E+000,1.7123E+001,6.3250E-003,8.7443E-002,0.0000E+000,4.0000E+000,8.6279E-003,2.5389E-003,-2.5796E-003,-4.8056E-003
4218,3.0440E+003,2.8640E+003,-2.2399E+000,1.7112E+001,6.1959E-003,6.7843E-002,0.0000E+000,4.0000E+000,8.5138E-003,2.4322E-003,3.2328E-003,-1.8958E-003
4219,3.0440E+003,2.8790E+003,-2.1886E+000,1.7228E+001,6.5847E-003,7.0968E-002,0.0000E+000,4.0000E+000,9.0205E-003,2.8602E-003,8.6107E-003,2.9887E-003
4220,3.0440E+003,2.8940E+003,-2.0033E+000,1.7411E+001,6.2407E-003,5.5870E-002,0.0000E+000,4.0000E+000,8.4977E-003,2.7087E-003,2.2078E-003,4.1630E-003
4221,3.0440E+003,2.9090E+003,-1.9494E+000,1.7316E+001,6.0704E-003,6.1699E-002,0.0000E+000,4.0000E+000,8.2312E-003,2.5328E-003,-8.4474E-003,2.8666E-003
4222,3.0440E+003,2.9240E+003,-1.9475E+000,1.7110E+001,5.8903E-003,7.2021E-002,0.0000E+000,4.0000E+000,8.2086E-003,3.4540E-003,-1.0501E-002,-9.1327E-005
4223,3.0440E+003,2.9390E+003,-1.9555E+000,1.6951E+001,5.8021E-003,5.6225E-002,0.0000E+000,4.0000E+000,8.3317E-003,6.1816E-003,2.5068E-003,-2.4032E-003
4224,3.0440E+003,2.9540E+003,-1.8948E+000,1.7199E+001,6.0445E-003,8.6443E-002,0.0000E+000,4.0000E+000,8.8710E-003,8.4292E-003,1.1221E-002,-3.1897E-003
4225,3.0440E+003,2.9690E+003,-1.9414E+000,1.7353E+001,5.3503E-003,9.0692E-002,0.0000E+000,4.0000E+000,7.6861E-003,7.3347E-003,2.6758E-003,2.6263E-003
4226,3.0440E+003,2.9840E+003,-1.7158E+000,1.7364E+001,5.4727E-003,8.4768E-002,0.0000E+000,4.0000E+000,7.9037E-003,5.2393E-003,-6.1989E-003,7.2915E-003
4227,3.0440E+003,2.9990E+003,-1.4840E+000,1.7144E+001,5.4670E-003,1.0202E-001,0.0000E+000,4.0000E+000,7.8028E-003,2.9780E-003,-1.1283E-002,6.3204E-003
4228,3.0440E+003,3.0140E+003,-1.4581E+000,1.6997E+001,5.7068E-003,9.0841E-002,0.0000E+000,4.0000E+000,8.0008E-003,1.7351E-003,-5.3265E-003,2.6651E-003
4229,3.0440E+003,3.0290E+003,-1.4739E+000,1.7002E+001,5.6713E-003,1.0166E-001,0.0000E+000,4.0000E+000,7.9318E-003,8.7471E-004,-6.0838E-004,1.6937E-003
4230,3.0440E+003,3.0440E+003,-1.4791E+000,1.7002E+001,5.6516E-003,1.0038E-001,0.0000E+000,4.0000E+000,7.7938E-003,6.3660E-004,-1.9204E-003,1.9335E-003
4231,3.0440E+003,3.0590E+003,-1.4345E+000,1.6972E+001,5.3029E-003,9.1617E-002,0.0000E+000,4.0000E+000,7.5219E-003,3.6929E-003,-2.4591E-003,1.6386E-003
4232,3.0440E+003,3.0740E+003,-1.4805E+000,1.6835E+001,5.4406E-003,8.8126E-002,0.0000E+000,4.0000E+000,7.4912E-003,5.8737E-003,-6.6594E-003,2.7906E-003
4233,3.0440E+003,3.0890E+003,-1.3668E+000,1.6712E+001,5.7181E-003,7.4178E-002,0.0000E+000,4.0000E+000,7.8164E-003,8.5578E-003,-7.4406E-003,4.9725E-003
4234,3.0440E+003,3.1040E+003,-1.1865E+000,1.6620E+001,6.1502E-003,6.8348E-002,0.0000E+000,4.0000E+000,8.4183E-003,5.7228E-003,-1.5371E-003,3.8751E-003
4235,3.0440E+003,3.1190E+003,-1.0850E+000,1.6722E+001,5.9986E-003,6.2576E-002,0.0000E+000,4.0000E+000,8.1772E-003,4.4653E-003,2.5733E-003,4.3978E-004
4236,3.0440E+003,3.1340E+003,-1.2591E+000,1.6753E+001,5.5536E-003,7.3277E-002,0.0000E+000,4.0000E+000,7.7529E-003,1.6681E-003,2.6952E-003,-1.5793E-003
4237,3.0440E+003,3.1490E+003,-1.3752E+000,1.6742E+001,5.3290E-003,6.4609E-002,0.0000E+000,4.0000E+000,7.2379E-003,1.4277E-003,-3.7531E-003,1.9940E-003
4238,3.0440E+003,3.1640E+003,-1.4000E+000,1.6566E+001,5.3604E-003,7.2277E-002,0.0000E+000,4.0000E+000,7.3623E-003,2.5898E-003,-1.0264E-002,4.8056E-003
4239,3.0440E+003,3.1790E+003,-1.1711E+000,1.6433E+001,5.8326E-003,7.0355E-002,0.0000E+000,4.0000E+000,7.9912E-003,2.3835E-003,-7.9698E-003,9.8317E-003
4240,3.0440E+003,3.1940E+003,-1.0344E+000,1.6422E+001,5.6605E-003,6.9617E-002,0.0000E+000,4.0000E+000,7.8898E-003,2.8240E-003,-3.8129E-003,5.4812E-003
4241,3.0440E+003,3.2090E+003,-9.5945E-001,1.6336E+001,5.6392E-003,6.8928E-002,0.0000E+000,4.0000E+000,7.7326E-003,1.0624E-003,1.3421E-003,2.0542E-003
4242,3.0440E+003,3.2240E+003,-8.7038E-001,1.6400E+001,5.4014E-003,5.1211E-002,0.0000E+000,4.0000E+000,7.4389E-003,1.9305E-003,1.3691E-003,-1.5792E-005
4243,3.0440E+003,3.2390E+003,-8.1637E-001,1.6309E+001,6.0267E-003,3.9354E-002,0.0000E+000,4.0000E+000,8.7037E-003,1.0084E-003,2.5099E-006,3.1132E-003
4244,3.0440E+003,3.2540E+003,-5.6954E-001,1.6381E+001,5.6773E-003,5.4839E-002,0.0000E+000,4.0000E+000,8.3830E-003,3.2850E-004,-2.3234E-003,4.7790E-003
4245,3.0440E+003,3.2690E+003,-4.2255E-001,1.6239E+001,5.5816E-003,5.8962E-002,0.0000E+000,4.0000E+000,8.0535E-003,1.2299E-003,-4.6306E-003,1.7410E-003
4246,3.0440E+003,3.2840E+003,-4.0247E-001,1.6217E+001,6.2907E-003,8.1849E-002,0.0000E+000,4.0000E+000,8.6210E-003,4.2458E-003,4.4188E-003,-3.0500E-003
4247,3.0440E+003,3.2990E+003,-6.0310E-001,1.6449E+001,5.8396E-003,6.1060E-002,0.0000E+000,4.0000E+000,8.1115E-003,6.6991E-003,4.5790E-003,-2.9985E-003
4248,3.0440E+003,3.3140E+003,-7.2859E-001,1.6399E+001,5.8599E-003,6.3337E-002,0.0000E+000,4.0000E+000,8.1577E-003,7.5365E-003,-3.0837E-003,5.4964E-003
4249,3.0440E+003,3.3290E+003,-3.8480E-001,1.6330E+001,5.6838E-003,8.0707E-002,0.0000E+000,4.0000E+000,7.9669E-003,1.0511E-002,-8.9343E-003,9.8259E-003
4250,3.0440E+003,3.3440E+003,-1.2649E-001,1.6101E+001,6.0757E-003,9.6123E-002,0.0000E+000,4.0000E+000,8.5549E-003,1.4526E-002,-1.1175E-002,6.2879E-003
4251,3.0440E+003,3.3590E+003,5.4609E-002,1.6008E+001,6.2920E-003,9.4972E-002,0.0000E+000,4.0000E+000,8.8676E-003,1.7693E-002,-4.6481E-003,-1.1645E-003
4252,3.0440E+003,3.3740E+003,-1.5431E-001,1.6000E+001,6.2862E-003,7.3254E-002,0.0000E+000,4.0000E+000,8.6691E-003,1.4991E-002,-9.8163E-004,-4.0263E-003
4253,3.0440E+003,3.3890E+003,-1.4473E-001,1.5961E+001,6.0739E-003,9.3698E-002,0.0000E+000,4.0000E+000,8.3192E-003,1.3167E-002,2.6394E-003,-2.2415E-003
4254,3.0440E+003,3.4040E+003,-1.4756E-001,1.6044E+001,5.7983E-003,9.0512E-002,0.0000E+000,4.0000E+000,7.9724E-003,9.3215E-003,-5.1111E-004,2.6891E-003
4255,3.0440E+003,3.4190E+003,-5.1789E-002,1.5990E+001,5.9179E-003,8.2013E-002,0.0000E+000,4.0000E+000,8.3473E-003,5.2973E-003,-3.6173E-003,5.9520E-003
4256,3.0440E+003,3.4340E+003,7.4393E-002,1.5997E+001,5.8452E-003,8.2236E-002,0.0000E+000,4.0000E+000,8.0976E-003,-2.8209E-003,-1.6924E-003,6.1173E-003
4257,3.0440E+003,3.4490E+003,2.2491E-001,1.5936E+001,5.6627E-003,8.1897E-002,0.0000E+000,4.0000E+000,7.9123E-003,-8.2958E-003,-1.4153E-003,5.2476E-003
4258,3.0440E+003,3.4640E+003,4.6365E-001,1.5891E+001,5.4823E-003,7.2281E-002,0.0000E+000,4.0000E+000,7.5586E-003,-8.2168E-003,-4.0445E-003,4.0616E-003
4259,3.0440E+003,3.4790E+003,5.9048E-001,1.5750E+001,5.7096E-003,5.2455E-002,0.0000E+000,4.0000E+000,8.0675E-003,-6.8883E-003,-8.3606E-003,6.7923E-003
4260,3.0440E+003,3.4940E+003,1.0243E+000,1.5622E+001,5.7556E-003,3.8288E-002,0.0000E+000,4.0000E+000,7.7881E-003,-2.6642E-003,-6.1611E-003,9.7230E-003
4261,3.0440E+003,3.5090E+003,1.2159E+000,1.5546E+001,5.8680E-003,4.5284E-002,0.0000E+000,4.0000E+000,7.9427E-003,-3.7397E-003,-5.0241E-003,6.7916E-003
4262,3.0440E+003,3.5240E+003,1.1823E+000,1.5458E+001,5.7378E-003,4.4317E-002,0.0000E+000,4.0000E+000,7.5021E-003,-5.8258E-003,-4.4769E-003,-2.4934E-004
4263,3.0440E+003,3.5390E+003,8.8399E-001,1.5434E+001,6.0601E-003,6.8127E-002,0.0000E+000,4.0000E+000,7.9549E-003,-1.2120E-002,-3.7588E-003,-2.8871E-003
4264,3.0440E+003,3.5540E+003,8.0018E-001,1.5384E+001,6.2045E-003,7.1208E-002,0.0000E+000,4.0000E+000,8.2597E-003,-1.4896E-002,-3.5806E-003,-6.7722E-004
4265,3.0440E+003,3.5690E+003,8.2182E-001,1.5350E+001,6.4239E-003,7.9389E-002,0.0000E+000,4.0000E+000,8.7407E-003,-1.3623E-002,1.1968E-003,3.2704E-003
4266,3.0440E+003,3.5840E+003,1.0111E+000,1.5439E+001,6.3086E-003,6.7538E-002,0.0000E+000,4.0000E+000,8.9192E-003,-1.0460E-002,2.9066E-003,7.3610E-003
4267,3.0440E+003,3.5990E+003,1.3217E+000,1.5436E+001,5.7903E-003,7.4820E-002,0.0000E+000,4.0000E+000,8.2614E-003,-6.0871E-003,-3.2714E-003,6.7605E-003
4268,3.0440E+003,3.6140E+003,1.4375E+000,1.5264E+001,6.0270E-003,8.3634E-002,0.0000E+000,4.0000E+000,8.4696E-003,-3.8579E-003,-9.7738E-003,2.8387E-003
4269,3.0440E+003,3.6290E+003,1.6676E+000,1.5048E+001,5.7383E-003,7.6255E-002,0.0000E+000,4.0000E+000,8.1377E-003,-1.3394E-003,-7.5642E-003,3.1922E-004
4270,3.0440E+003,3.6440E+003,1.6735E+000,1.5057E+001,6.1355E-003,9.7826E-002,0.0000E+000,4.0000E+000,8.4315E-003,-3.8104E-003,3.3903E-003,1.0603E-003
4271,3.0440E+003,3.6590E+003,1.9766E+000,1.5236E+001,6.0225E-003,7.0096E-002,0.0000E+000,4.0000E+000,8.3183E-003,-5.8885E-003,3.7337E-003,7.3441E-003
4272,3.0440E+003,3.6740E+003,2.1907E+000,1.5193E+001,6.0930E-003,7.4220E-002,0.0000E+000,4.0000E+000,8.1948E-003,-1.1221E-002,-1.8931E-003,8.6304E-003
4273,3.0440E+003,3.6890E+003,2.5054E+000,1.5134E+001,5.8708E-003,8.5482E-002,0.0000E+000,4.0000E+000,7.8860E-003,-1.3164E-002,-1.0342E-002,2.8614E-003
4274,3.0440E+003,3.7040E+003,2.5224E+000,1.4853E+001,5.8640E-003,8.0594E-002,0.0000E+000,4.0000E+000,7.9889E-003,-1.3313E-002,-8.0204E-003,-2.4622E-003
4275,3.0440E+003,3.7190E+003,2.4345E+000,1.4938E+001,6.0438E-003,7.3383E-002,0.0000E+000,4.0000E+000,8.1905E-003,-1.0194E-002,-4.7805E-003,-5.4893E-003
4276,3.0440E+003,3.7340E+003,2.2979E+000,1.4756E+001,6.3249E-003,5.1834E-002,0.0000E+000,4.0000E+000,8.6026E-003,-6.2190E-003,-6.5053E-003,-6.6229E-003
4277,3.0440E+003,3.7490E+003,2.1806E+000,1.4752E+001,6.2440E-003,5.1530E-002,0.0000E+000,4.0000E+000,8.5989E-003,-5.4116E-003,-3.4835E-003,-5.3782E-003
4278,3.0440E+003,3.7640E+003,2.1876E+000,1.4666E+001,6.5102E-003,6.7096E-002,0.0000E+000,4.0000E+000,9.1367E-003,-4.7783E-003,-5.6103E-003,-1.4581E-003
4279,3.0440E+003,3.7790E+003,2.3528E+000,1.4572E+001,6.0119E-003,6.2658E-002,0.0000E+000,4.0000E+000,8.4651E-003,-5.4772E-003,-3.8077E-003,2.2534E-003
4280,3.0440E+003,3.7940E+003,2.5668E+000,1.4517E+001,5.8239E-003,6.9408E-002,0.0000E+000,4.0000E+000,7.9609E-003,-2.5450E-003,-4.6462E-003,3.7266E-003
4281,3.0440E+003,3.8090E+003,2.6909E+000,1.4373E+001,5.6107E-003,7.3070E-002,0.0000E+000,4.0000E+000,7.6922E-003,-1.5485E-004,-9.0789E-003,5.2143E-003
4282,3.0440E+003,3.8240E+003,2.9456E+000,1.4204E+001,5.6001E-003,1.0292E-001,0.0000E+000,4.0000E+000,7.7677E-003,6.2759E-004,-1.3452E-002,4.5524E-003
4283,3.0440E+003,3.8390E+003,3.0720E+000,1.3996E+001,5.8428E-003,1.0390E-001,0.0000E+000,4.0000E+000,8.2181E-003,-2.7512E-004,-1.4827E-002,2.1047E-003
4284,3.0440E+003,3.8540E+003,3.2804E+000,1.3795E+001,6.1574E-003,1.0185E-001,0.0000E+000,4.0000E+000,8.3860E-003,-3.4971E-004,-1.8627E-002,1.2952E-003
4285,3.0440E+003,3.8690E+003,3.4812E+000,1.3417E+001,6.6547E-003,1.0277E-001,0.0000E+000,4.0000E+000,9.1294E-003,1.9451E-003,-2.4497E-002,1.8996E-003
4286,3.0440E+003,3.8840E+003,3.7310E+000,1.3037E+001,6.5973E-003,1.0289E-001,0.0000E+000,4.0000E+000,8.9657E-003,4.4913E-003,-2.6229E-002,4.1224E-003
4287,3.0590E+003,3.8690E+003,3.4214E+000,1.3326E+001,6.8514E-003,7.9173E-002,0.0000E+000,4.0000E+000,9.2946E-003,9.6099E-004,-2.1276E-002,7.3302E-003
4288,3.0590E+003,3.8540E+003,3.2470E+000,1.3624E+001,6.4842E-003,8.4430E-002,0.0000E+000,4.0000E+000,8.6848E-003,2.5774E-004,-1.7601E-002,6.3767E-003
4289,3.0590E+003,3.8390E+003,3.0537E+000,1.3888E+001,6.2359E-003,8.5193E-002,0.0000E+000,4.0000E+000,8.5245E-003,-2.5306E-003,-1.5718E-002,4.6309E-003
4290,3.0590E+003,3.8240E+003,2.9446E+000,1.4186E+001,6.0305E-003,7.9126E-002,0.0000E+000,4.0000E+000,8.1214E-003,-2.8749E-003,-1.4227E-002,5.1504E-003
4291,3.0590E+003,3.8090E+003,2.6885E+000,1.4394E+001,5.8095E-003,6.4322E-002,0.0000E+000,4.0000E+000,7.9421E-003,-3.4448E-003,-9.7449E-003,5.5946E-003
