SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
5441,3.1640E+003,3.8240E+003,3.5552E+001,4.5064E+001,6.5262E-003,1.6394E-001,0.0000E+000,4.0000E+000,8.7341E-003,-2.6092E-002,-1.3222E-002,1.2847E-002
5442,3.1640E+003,3.8390E+003,3.5674E+001,4.4751E+001,6.6872E-003,1.7989E-001,0.0000E+000,4.0000E+000,9.0593E-003,-2.2274E-002,-2.8390E-002,2.2325E-002
5443,3.1640E+003,3.8540E+003,3.6014E+001,4.4254E+001,6.6491E-003,1.9027E-001,0.0000E+000,4.0000E+000,9.1544E-003,-1.7125E-002,-4.7973E-002,3.0385E-002
5444,3.1640E+003,3.8690E+003,3.6522E+001,4.3274E+001,6.7680E-003,1.6434E-001,0.0000E+000,4.0000E+000,9.3375E-003,-1.5010E-002,-6.2473E-002,3.5585E-002
5445,3.1790E+003,3.8690E+003,3.6317E+001,4.3723E+001,7.2690E-003,9.1205E-002,0.0000E+000,4.0000E+000,1.0018E-002,-1.8907E-002,-6.1253E-002,2.9919E-002
5446,3.1790E+003,3.8540E+003,3.5635E+001,4.4647E+001,6.8712E-003,9.5718E-002,0.0000E+000,4.0000E+000,9.3567E-003,-2.0095E-002,-4.6904E-002,2.5340E-002
5447,3.1790E+003,3.8390E+003,3.5325E+001,4.5062E+001,6.7660E-003,1.1895E-001,0.0000E+000,4.0000E+000,9.1717E-003,-2.2836E-002,-2.9917E-002,1.9217E-002
5448,3.1790E+003,3.8240E+003,3.5130E+001,4.5476E+001,6.5473E-003,1.3103E-001,0.0000E+000,4.0000E+000,8.8822E-003,-2.6112E-002,-1.4940E-002,1.2788E-002
5449,3.1790E+003,3.8090E+003,3.5228E+001,4.5496E+001,6.9777E-003,1.9728E-001,0.0000E+000,4.0000E+000,9.6042E-003,-2.8157E-002,-1.0620E-002,5.1026E-003
5450,3.1790E+003,3.7940E+003,3.5615E+001,4.5819E+001,6.7374E-003,1.7763E-001,0.0000E+000,4.0000E+000,9.3458E-003,-2.9184E-002,-1.9095E-002,1.2277E-003
5451,3.1790E+003,3.7790E+003,3.5979E+001,4.6041E+001,6.6815E-003,1.7291E-001,0.0000E+000,4.0000E+000,9.2282E-003,-2.4063E-002,-2.4561E-002,-4.4517E-003
5452,3.1790E+003,3.7640E+003,3.6676E+001,4.6473E+001,6.1819E-003,1.8012E-001,0.0000E+000,4.0000E+000,8.5300E-003,-2.1718E-002,-2.4012E-002,-1.1510E-002
5453,3.1790E+003,3.7490E+003,3.7471E+001,4.6808E+001,5.9729E-003,1.7648E-001,0.0000E+000,4.0000E+000,8.4597E-003,-2.3528E-002,-9.4880E-003,-1.3278E-002
5454,3.1790E+003,3.7340E+003,3.8376E+001,4.6863E+001,5.6804E-003,1.6390E-001,0.0000E+000,4.0000E+000,8.3498E-003,-2.6511E-002,-1.1028E-002,-7.5617E-003
5455,3.1790E+003,3.7190E+003,3.8942E+001,4.7247E+001,6.0712E-003,1.3793E-001,0.0000E+000,4.0000E+000,9.1940E-003,-2.3953E-002,-2.9982E-002,1.2093E-003
5456,3.1790E+003,3.7040E+003,3.9110E+001,4.7956E+001,5.9450E-003,1.8600E-001,0.0000E+000,4.0000E+000,8.6192E-003,-1.4031E-002,-4.8011E-002,9.1028E-003
5457,3.1790E+003,3.6890E+003,3.8970E+001,4.8904E+001,5.9665E-003,2.3308E-001,0.0000E+000,4.0000E+000,8.6119E-003,-1.4991E-002,-6.0981E-002,2.9322E-002
5458,3.1790E+003,3.6740E+003,3.7539E+001,5.0066E+001,5.8027E-003,2.4630E-001,0.0000E+000,4.0000E+000,8.1833E-003,-2.9901E-002,-5.6835E-002,4.2029E-002
5459,3.1790E+003,3.6590E+003,2.0677E+001,3.0736E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5460,3.1790E+003,3.6440E+003,3.4404E+001,5.2193E+001,6.1029E-003,1.6446E-001,0.0000E+000,4.0000E+000,8.6331E-003,-5.9695E-002,-6.3125E-002,4.0597E-002
5461,3.1790E+003,3.6290E+003,3.2796E+001,5.2924E+001,5.8622E-003,2.5273E-001,0.0000E+000,4.0000E+000,8.1672E-003,-4.2165E-002,-5.2091E-002,2.6478E-002
5462,3.1790E+003,3.6140E+003,3.1399E+001,5.4001E+001,5.6857E-003,4.8119E-001,0.0000E+000,4.0000E+000,7.9349E-003,-3.4247E-002,-5.8823E-002,1.8825E-002
5463,3.1790E+003,3.5990E+003,2.4676E+001,4.2733E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5464,3.1790E+003,3.5840E+003,2.5244E+001,4.9457E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5465,3.1790E+003,3.5690E+003,2.1363E+001,4.4381E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5466,3.1790E+003,3.5540E+003,2.4659E+001,5.7307E+001,6.2492E-003,2.4442E-001,0.0000E+000,4.0000E+000,8.3720E-003,2.9176E-002,-7.0082E-002,6.4446E-002
5467,3.1790E+003,3.5390E+003,2.2904E+001,5.8303E+001,6.3037E-003,2.8748E-001,0.0000E+000,4.0000E+000,8.5606E-003,3.8198E-002,-6.8997E-002,7.9780E-002
5468,3.1790E+003,3.5240E+003,2.0548E+001,5.9466E+001,6.1499E-003,3.3316E-001,0.0000E+000,4.0000E+000,8.4660E-003,4.4445E-002,-6.1751E-002,9.8930E-002
5469,3.1790E+003,3.5090E+003,1.7825E+001,6.0610E+001,6.5000E-003,3.4948E-001,0.0000E+000,4.0000E+000,8.7287E-003,4.3678E-002,-5.1122E-002,8.9231E-002
5470,3.1790E+003,3.4940E+003,1.5695E+001,6.1485E+001,6.8789E-003,2.0177E-001,0.0000E+000,4.0000E+000,9.0498E-003,2.4440E-002,-5.7182E-002,5.5006E-002
5471,3.1790E+003,3.4790E+003,1.5084E+001,6.2717E+001,6.2744E-003,2.3921E-001,0.0000E+000,4.0000E+000,8.5754E-003,8.9081E-003,-6.8184E-002,2.0160E-002
5472,3.1790E+003,3.4640E+003,1.4705E+001,6.3716E+001,6.0801E-003,2.5855E-001,0.0000E+000,4.0000E+000,8.6344E-003,-8.9610E-003,-6.7690E-002,2.1793E-002
5473,3.1790E+003,3.4490E+003,1.3514E+001,6.4862E+001,6.0527E-003,3.5391E-001,0.0000E+000,4.0000E+000,8.5582E-003,-1.3871E-002,-4.0960E-002,3.8409E-002
5474,3.1790E+003,3.4340E+003,1.1991E+001,6.5563E+001,6.7868E-003,3.2102E-001,0.0000E+000,4.0000E+000,9.3349E-003,-1.2718E-002,-3.9720E-002,3.0561E-002
5475,3.1790E+003,3.4190E+003,1.0821E+001,6.6305E+001,6.6431E-003,2.3822E-001,0.0000E+000,4.0000E+000,9.0172E-003,4.5671E-003,-4.7477E-002,2.8374E-002
5476,3.1790E+003,3.4040E+003,9.8413E+000,6.7120E+001,6.7845E-003,2.3442E-001,0.0000E+000,4.0000E+000,9.2662E-003,3.9015E-002,-3.9968E-002,4.7815E-002
5477,3.1790E+003,3.3890E+003,7.6941E+000,6.7745E+001,6.3399E-003,3.2249E-001,0.0000E+000,4.0000E+000,8.5778E-003,7.2683E-002,-4.6154E-002,5.9157E-002
5478,3.1790E+003,3.3740E+003,6.1833E+000,6.8640E+001,6.2047E-003,2.9977E-001,0.0000E+000,4.0000E+000,8.5126E-003,9.2385E-002,-6.8867E-002,4.3261E-002
5479,3.1790E+003,3.3590E+003,5.5417E+000,6.9914E+001,6.0482E-003,2.3094E-001,0.0000E+000,4.0000E+000,8.3413E-003,9.1586E-002,-3.6321E-002,2.1032E-002
5480,3.1790E+003,3.3440E+003,5.1225E+000,6.9824E+001,5.8706E-003,2.6017E-001,0.0000E+000,4.0000E+000,8.1897E-003,8.1328E-002,6.9578E-003,1.1193E-002
5481,3.1790E+003,3.3290E+003,4.6256E+000,6.9431E+001,6.3076E-003,3.5375E-001,0.0000E+000,4.0000E+000,8.8063E-003,6.5346E-002,3.1371E-003,2.0723E-002
5482,3.1790E+003,3.3140E+003,3.9582E+000,6.9579E+001,6.2765E-003,2.3990E-001,0.0000E+000,4.0000E+000,8.6637E-003,5.3119E-002,-8.7491E-003,3.1114E-002
5483,3.1790E+003,3.2990E+003,3.0387E+000,6.9852E+001,6.3821E-003,1.9566E-001,0.0000E+000,4.0000E+000,8.6819E-003,5.1726E-002,-2.1188E-002,3.4498E-002
5484,3.1790E+003,3.2840E+003,2.4699E+000,7.0143E+001,6.2618E-003,1.8080E-001,0.0000E+000,4.0000E+000,8.4968E-003,4.2987E-002,-2.8019E-002,1.8945E-002
5485,3.1790E+003,3.2690E+003,2.5852E+000,7.0574E+001,6.1703E-003,1.8448E-001,0.0000E+000,4.0000E+000,8.3778E-003,5.8761E-002,-2.7934E-002,1.8532E-004
5486,3.1790E+003,3.2540E+003,3.0914E+000,7.1231E+001,5.9441E-003,2.8394E-001,0.0000E+000,4.0000E+000,7.9971E-003,7.1676E-002,-2.4782E-002,1.6310E-002
5487,3.1790E+003,3.2390E+003,2.2125E+000,7.1642E+001,5.4524E-003,2.9299E-001,0.0000E+000,4.0000E+000,7.2840E-003,8.6121E-002,-1.6789E-002,4.3428E-002
5488,3.1790E+003,3.2240E+003,1.3826E+000,7.1889E+001,5.0846E-003,2.3383E-001,0.0000E+000,4.0000E+000,6.9658E-003,7.1865E-002,-8.7436E-003,4.4668E-002
5489,3.1790E+003,3.2090E+003,3.5017E-001,7.1846E+001,5.6692E-003,1.7358E-001,0.0000E+000,4.0000E+000,8.1205E-003,5.4927E-002,-1.4800E-002,4.0459E-002
5490,3.1790E+003,3.1940E+003,-3.5463E-001,7.2210E+001,5.7638E-003,1.4797E-001,0.0000E+000,4.0000E+000,8.3591E-003,4.1249E-002,-2.6153E-002,3.6745E-002
5491,3.1790E+003,3.1790E+003,-8.2681E-001,7.2642E+001,5.3356E-003,1.5430E-001,0.0000E+000,4.0000E+000,7.5873E-003,3.9505E-002,-3.0370E-002,2.7429E-002
5492,3.1790E+003,3.1640E+003,-8.7060E-001,7.3097E+001,5.6078E-003,1.7067E-001,0.0000E+000,4.0000E+000,8.0731E-003,4.5889E-002,-1.7397E-002,2.9899E-002
5493,3.1790E+003,3.1490E+003,-1.3271E+000,7.3171E+001,5.9835E-003,2.7758E-001,0.0000E+000,4.0000E+000,8.4737E-003,4.9844E-002,-2.9741E-003,3.7007E-002
5494,3.1790E+003,3.1340E+003,-1.5475E+000,7.3362E+001,6.5170E-003,3.1593E-001,0.0000E+000,4.0000E+000,9.2989E-003,5.4342E-002,-1.2928E-002,3.8382E-002
5495,3.1790E+003,3.1190E+003,-2.1894E+000,7.3594E+001,6.9143E-003,2.8609E-001,0.0000E+000,4.0000E+000,9.4204E-003,4.9287E-002,-1.8507E-002,2.9332E-002
5496,3.1790E+003,3.1040E+003,-1.9982E+000,7.3912E+001,7.0802E-003,2.9046E-001,0.0000E+000,4.0000E+000,9.5813E-003,4.3636E-002,-1.7211E-002,1.9392E-002
5497,3.1790E+003,3.0890E+003,-2.4287E+000,7.4166E+001,6.5063E-003,2.1121E-001,0.0000E+000,4.0000E+000,8.9000E-003,3.3900E-002,-1.2156E-002,1.6120E-002
5498,3.1790E+003,3.0740E+003,-2.4110E+000,7.4264E+001,6.1266E-003,1.8574E-001,0.0000E+000,4.0000E+000,8.5977E-003,3.4537E-002,-1.1971E-002,1.3970E-002
5499,3.1790E+003,3.0590E+003,-2.5928E+000,7.4566E+001,6.1338E-003,2.2769E-001,0.0000E+000,4.0000E+000,8.9423E-003,2.8087E-002,-2.3362E-002,1.3282E-002
5500,3.1790E+003,3.0440E+003,-2.9199E+000,7.5071E+001,5.8753E-003,2.3293E-001,0.0000E+000,4.0000E+000,8.4435E-003,1.4456E-002,-1.6457E-002,1.4383E-002
5501,3.1790E+003,3.0290E+003,-3.3322E+000,7.4932E+001,5.7373E-003,1.8110E-001,0.0000E+000,4.0000E+000,8.3091E-003,-7.0951E-003,-1.2049E-002,1.9714E-002
5502,3.1790E+003,3.0140E+003,-3.8512E+000,7.5467E+001,5.9617E-003,1.7271E-001,0.0000E+000,4.0000E+000,8.5268E-003,-2.1022E-002,-8.5796E-003,1.7770E-002
5503,3.1790E+003,2.9990E+003,-4.1615E+000,7.5368E+001,5.9492E-003,1.6562E-001,0.0000E+000,4.0000E+000,8.5057E-003,-1.8851E-002,-6.5588E-003,1.7750E-002
5504,3.1790E+003,2.9840E+003,-4.5077E+000,7.5454E+001,5.7095E-003,2.1436E-001,0.0000E+000,4.0000E+000,8.3592E-003,-1.1473E-002,-2.8149E-002,1.3869E-002
5505,3.1790E+003,2.9690E+003,-4.7160E+000,7.6105E+001,5.8447E-003,2.0806E-001,0.0000E+000,4.0000E+000,8.4064E-003,4.3638E-003,-3.7506E-002,8.5530E-003
5506,3.1790E+003,2.9540E+003,-4.5840E+000,7.6743E+001,6.0742E-003,2.3808E-001,0.0000E+000,4.0000E+000,8.7187E-003,2.0848E-002,-1.4082E-002,9.0334E-003
5507,3.1790E+003,2.9390E+003,-4.6971E+000,7.6614E+001,6.6793E-003,2.8406E-001,0.0000E+000,4.0000E+000,9.0825E-003,3.9174E-002,8.6963E-003,1.0901E-002
5508,3.1790E+003,2.9240E+003,-5.0808E+000,7.6400E+001,6.8108E-003,2.0664E-001,0.0000E+000,4.0000E+000,9.2846E-003,4.9915E-002,-6.1057E-004,1.5098E-002
5509,3.1790E+003,2.9090E+003,-5.5053E+000,7.6594E+001,6.6269E-003,2.1801E-001,0.0000E+000,4.0000E+000,9.2637E-003,4.9759E-002,-1.4964E-002,1.4957E-002
5510,3.1790E+003,2.8940E+003,-5.5604E+000,7.6928E+001,6.5825E-003,1.9392E-001,0.0000E+000,4.0000E+000,9.4401E-003,4.9007E-002,-1.7213E-002,1.1431E-002
5511,3.1790E+003,2.8790E+003,-5.6706E+000,7.7242E+001,6.8727E-003,1.6740E-001,0.0000E+000,4.0000E+000,9.9916E-003,4.7047E-002,-1.0196E-002,7.6735E-003
5512,3.1790E+003,2.8640E+003,-5.4574E+000,7.7304E+001,6.7633E-003,1.5290E-001,0.0000E+000,4.0000E+000,9.7788E-003,4.9956E-002,-9.4694E-003,5.5450E-003
5513,3.1790E+003,2.8490E+003,-5.6646E+000,7.7565E+001,6.6850E-003,1.4765E-001,0.0000E+000,4.0000E+000,9.5739E-003,4.9296E-002,-1.0594E-002,6.1156E-003
5514,3.1790E+003,2.8340E+003,-5.5436E+000,7.7533E+001,6.1227E-003,2.0516E-001,0.0000E+000,4.0000E+000,8.6797E-003,5.0051E-002,-5.0448E-003,8.4457E-003
5515,3.1790E+003,2.8190E+003,-5.6644E+000,7.7468E+001,6.2779E-003,2.5358E-001,0.0000E+000,4.0000E+000,8.7891E-003,5.0130E-002,-8.4623E-003,2.3982E-002
5516,3.1790E+003,2.8040E+003,-6.2961E+000,7.7648E+001,6.2899E-003,2.5930E-001,0.0000E+000,4.0000E+000,8.7599E-003,5.1028E-002,-8.4762E-003,4.0953E-002
5517,3.1790E+003,2.7890E+003,-7.1636E+000,7.7777E+001,6.5234E-003,2.5102E-001,0.0000E+000,4.0000E+000,9.0980E-003,5.1923E-002,-1.5320E-004,4.4468E-002
5518,3.1790E+003,2.7740E+003,-7.7478E+000,7.7797E+001,6.2858E-003,3.8889E-001,0.0000E+000,4.0000E+000,8.7075E-003,4.6563E-002,-3.7142E-003,2.6444E-002
5519,3.1790E+003,2.7590E+003,-7.8297E+000,7.7963E+001,6.2324E-003,4.3226E-001,0.0000E+000,4.0000E+000,8.7745E-003,4.8819E-002,1.7057E-003,1.9963E-002
5520,3.1790E+003,2.7440E+003,-7.9784E+000,7.7655E+001,5.9483E-003,4.0347E-001,0.0000E+000,4.0000E+000,8.5350E-003,5.8456E-002,1.4350E-002,8.9140E-003
5521,3.1790E+003,2.7290E+003,-7.6324E+000,7.7608E+001,6.5501E-003,3.4104E-001,0.0000E+000,4.0000E+000,9.4444E-003,5.8493E-002,-3.1502E-002,-6.9054E-003
5522,3.1790E+003,2.7140E+003,1.3158E+000,3.0084E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5523,3.1790E+003,2.6990E+003,1.3097E+000,3.3777E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5524,3.1790E+003,2.6840E+003,-7.1631E-001,4.8388E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5525,3.1790E+003,2.6690E+003,1.4102E+000,2.9535E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5526,3.1790E+003,2.6540E+003,-7.8698E+000,7.9765E+001,6.2780E-003,1.3776E-001,0.0000E+000,4.0000E+000,8.7774E-003,3.9343E-002,-1.9410E-002,2.0216E-002
5527,3.1790E+003,2.6390E+003,-7.9348E+000,7.9796E+001,6.6050E-003,2.5881E-001,0.0000E+000,4.0000E+000,9.4328E-003,4.6408E-002,-1.7003E-003,1.5226E-002
5528,3.1790E+003,2.6240E+003,-7.7928E+000,7.9565E+001,6.6189E-003,2.8936E-001,0.0000E+000,4.0000E+000,9.4013E-003,5.2525E-002,4.0580E-003,2.2198E-002
5529,3.1790E+003,2.6090E+003,-8.0879E+000,7.9432E+001,6.4622E-003,2.6117E-001,0.0000E+000,4.0000E+000,8.8462E-003,4.3430E-002,-3.0239E-004,2.3729E-002
5530,3.1790E+003,2.5940E+003,-8.4793E+000,7.9454E+001,6.1301E-003,2.0798E-001,0.0000E+000,4.0000E+000,8.2286E-003,2.5278E-002,-7.4717E-003,1.0887E-002
5531,3.1790E+003,2.5790E+003,-8.2113E+000,7.9624E+001,6.2066E-003,2.0954E-001,0.0000E+000,4.0000E+000,8.4463E-003,1.0413E-002,-1.6614E-002,5.7202E-003
5532,3.1790E+003,2.5640E+003,-8.1853E+000,8.0182E+001,6.1334E-003,1.4172E-001,0.0000E+000,4.0000E+000,8.5653E-003,-2.2239E-003,-2.3267E-002,1.9780E-002
5533,3.1790E+003,2.5490E+003,-8.8253E+000,8.0595E+001,6.3456E-003,1.2996E-001,0.0000E+000,4.0000E+000,8.9258E-003,-3.5876E-003,-1.8438E-002,3.0879E-002
5534,3.1790E+003,2.5340E+003,-9.3378E+000,8.0910E+001,6.4221E-003,9.6175E-002,0.0000E+000,4.0000E+000,8.9279E-003,-2.8732E-003,-8.3214E-003,2.7816E-002
5535,3.1790E+003,2.5190E+003,-9.7344E+000,8.0848E+001,6.7087E-003,1.5662E-001,0.0000E+000,4.0000E+000,9.0922E-003,-2.7232E-003,7.1877E-004,2.3484E-002
5536,3.1790E+003,2.5040E+003,-9.7964E+000,8.0870E+001,6.6098E-003,1.4310E-001,0.0000E+000,4.0000E+000,9.0554E-003,3.4240E-003,-8.2269E-004,1.2952E-002
5537,3.1790E+003,2.4890E+003,-9.9780E+000,8.0833E+001,6.1433E-003,1.5563E-001,0.0000E+000,4.0000E+000,8.5193E-003,9.9755E-003,-3.3609E-003,4.9666E-003
5538,3.1790E+003,2.4740E+003,-9.8152E+000,8.0864E+001,5.9978E-003,2.4284E-001,0.0000E+000,4.0000E+000,8.4095E-003,2.2964E-002,-2.4815E-003,8.6695E-003
5539,3.1790E+003,2.4590E+003,-9.5612E+000,8.0908E+001,5.7363E-003,1.9126E-001,0.0000E+000,4.0000E+000,7.9660E-003,2.9158E-002,-1.2437E-002,1.5104E-002
5540,3.1790E+003,2.4440E+003,-9.3227E+000,8.1266E+001,5.8416E-003,2.4909E-001,0.0000E+000,4.0000E+000,8.1295E-003,3.1990E-002,-3.5489E-003,8.1843E-003
5541,3.1790E+003,2.4290E+003,-8.7725E+000,8.0899E+001,5.5027E-003,1.7542E-001,0.0000E+000,4.0000E+000,7.7399E-003,3.0665E-002,1.3281E-002,1.1711E-002
5542,3.1790E+003,2.4140E+003,-8.6269E+000,8.0820E+001,5.4295E-003,2.5875E-001,0.0000E+000,4.0000E+000,7.8166E-003,2.9316E-002,1.3097E-002,2.0076E-002
5543,3.1790E+003,2.3990E+003,-8.6764E+000,8.0600E+001,5.3374E-003,2.3267E-001,0.0000E+000,4.0000E+000,7.5987E-003,2.4258E-002,3.9214E-003,2.7079E-002
5544,3.1790E+003,2.3840E+003,-9.2323E+000,8.0801E+001,5.6250E-003,2.9735E-001,0.0000E+000,4.0000E+000,8.0382E-003,1.4024E-002,-7.8857E-003,2.2521E-002
5545,3.1790E+003,2.3690E+003,-9.3164E+000,8.0827E+001,5.6203E-003,1.9297E-001,0.0000E+000,4.0000E+000,7.8398E-003,6.2966E-003,1.5797E-002,7.0242E-003
5546,3.1790E+003,2.3540E+003,-9.0601E+000,8.0281E+001,5.8412E-003,1.8817E-001,0.0000E+000,4.0000E+000,8.2361E-003,3.9216E-003,3.0099E-002,-2.1185E-003
5547,3.1790E+003,2.3390E+003,-8.7720E+000,7.9942E+001,6.1547E-003,1.4897E-001,0.0000E+000,4.0000E+000,8.5954E-003,2.2342E-003,1.8983E-002,1.2355E-003
5548,3.1790E+003,2.3240E+003,-8.6388E+000,7.9659E+001,6.4064E-003,1.1013E-001,0.0000E+000,4.0000E+000,9.0459E-003,-1.1284E-002,-7.5886E-003,1.0911E-002
5549,3.1790E+003,2.3090E+003,-8.6088E+000,8.0172E+001,6.4573E-003,1.4085E-001,0.0000E+000,4.0000E+000,8.9039E-003,-3.2753E-002,-2.4572E-002,1.7946E-002
5550,3.1790E+003,2.2940E+003,-8.5484E+000,8.0562E+001,6.4223E-003,1.4449E-001,0.0000E+000,4.0000E+000,9.0462E-003,-4.6777E-002,-1.6205E-002,2.1113E-002
5551,3.1790E+003,2.2790E+003,-8.6685E+000,8.0752E+001,6.0059E-003,1.4092E-001,0.0000E+000,4.0000E+000,8.2112E-003,-4.0933E-002,-1.7869E-003,2.1801E-002
5552,3.1790E+003,2.2640E+003,-8.9511E+000,8.0639E+001,5.6569E-003,2.1033E-001,0.0000E+000,4.0000E+000,7.8919E-003,-2.2237E-002,1.6891E-002,1.5128E-002
5553,3.1790E+003,2.2490E+003,-8.7197E+000,8.0233E+001,5.4379E-003,1.8663E-001,0.0000E+000,4.0000E+000,7.5861E-003,-1.3625E-002,7.9507E-003,4.7235E-003
5554,3.1790E+003,2.2340E+003,-8.3465E+000,8.0295E+001,5.8884E-003,2.1949E-001,0.0000E+000,4.0000E+000,8.2840E-003,-1.8684E-002,-9.9115E-003,-2.5461E-003
5555,3.1790E+003,2.2190E+003,-7.6878E+000,8.0554E+001,6.0806E-003,2.0338E-001,0.0000E+000,4.0000E+000,8.5414E-003,-3.1927E-002,-1.5845E-002,-5.0692E-003
5556,3.1790E+003,2.2040E+003,-7.2617E+000,8.0878E+001,6.8637E-003,1.5641E-001,0.0000E+000,4.0000E+000,9.4011E-003,-2.7523E-002,-1.1665E-002,1.1220E-002
5557,3.1790E+003,2.1890E+003,-7.0881E+000,8.1024E+001,6.3103E-003,2.0028E-001,0.0000E+000,4.0000E+000,8.7921E-003,-1.3617E-002,-2.7107E-003,2.2460E-002
5558,3.1790E+003,2.1740E+003,-7.0100E+000,8.1027E+001,6.1150E-003,2.0275E-001,0.0000E+000,4.0000E+000,8.5547E-003,1.3375E-002,-3.4388E-003,2.1235E-002
5559,3.1790E+003,2.1590E+003,-6.8431E+000,8.0890E+001,6.1861E-003,3.1419E-001,0.0000E+000,4.0000E+000,8.6516E-003,2.0985E-002,2.3643E-003,9.4501E-003
5560,3.1790E+003,2.1440E+003,-6.1216E+000,8.0794E+001,6.5064E-003,2.4902E-001,0.0000E+000,4.0000E+000,9.1364E-003,1.6164E-002,1.6810E-002,7.8325E-003
5561,3.1790E+003,2.1290E+003,-6.1059E+000,8.0504E+001,6.5299E-003,1.7309E-001,0.0000E+000,4.0000E+000,8.9582E-003,7.9694E-003,1.6654E-002,2.4036E-002
5562,3.1790E+003,2.1140E+003,-6.3484E+000,8.0369E+001,6.8700E-003,1.7966E-001,0.0000E+000,4.0000E+000,9.1961E-003,1.2042E-002,-8.7853E-004,2.6317E-002
5563,3.1790E+003,2.0990E+003,-6.5885E+000,8.0579E+001,7.0857E-003,1.9813E-001,0.0000E+000,4.0000E+000,9.3876E-003,2.4653E-002,4.2561E-002,3.7280E-002
5564,3.1790E+003,2.0840E+003,-7.5881E+000,7.8432E+001,6.7186E-003,3.6546E-001,0.0000E+000,4.0000E+000,9.0150E-003,2.7264E-002,1.2158E-001,4.4688E-002
5565,3.1790E+003,2.0690E+003,-5.8854E+000,6.8282E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5566,3.1790E+003,2.0540E+003,-7.8100E+000,7.0692E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5567,3.1790E+003,2.0390E+003,-9.0851E+000,7.4467E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
5568,3.1790E+003,2.0240E+003,-1.0948E+001,8.3058E+001,5.8128E-003,2.1760E-001,0.0000E+000,4.0000E+000,8.3184E-003,4.1747E-004,-2.5146E-002,5.7714E-002
5569,3.1790E+003,2.0090E+003,-1.2410E+001,8.3488E+001,6.1498E-003,2.4127E-001,0.0000E+000,4.0000E+000,8.5482E-003,-1.2084E-002,-1.3690E-002,6.6565E-002
5570,3.1790E+003,1.9940E+003,-1.3391E+001,8.3512E+001,6.4286E-003,2.6878E-001,0.0000E+000,4.0000E+000,8.9665E-003,-2.2233E-002,-3.0183E-002,6.2362E-002
5571,3.1790E+003,1.9790E+003,-1.4527E+001,8.4242E+001,6.7558E-003,1.1903E-001,0.0000E+000,4.0000E+000,9.3584E-003,-2.6319E-002,-4.5853E-002,6.0665E-002
5572,3.1790E+003,1.9640E+003,-1.5041E+001,8.4868E+001,7.6961E-003,1.5480E-001,0.0000E+000,4.0000E+000,1.0798E-002,-1.3566E-002,-2.2674E-002,6.9801E-002
5573,3.1790E+003,1.9490E+003,-1.6240E+001,8.5137E+001,7.4213E-003,1.4672E-001,0.0000E+000,4.0000E+000,1.0704E-002,6.1692E-003,-2.5423E-002,7.1723E-002
5574,3.1790E+003,1.9340E+003,-1.7601E+001,8.5909E+001,6.7505E-003,9.0960E-002,0.0000E+000,4.0000E+000,9.6682E-003,1.2286E-002,-4.9484E-002,4.5016E-002
5575,3.1790E+003,1.9190E+003,-1.7539E+001,8.6636E+001,6.3138E-003,1.0789E-001,0.0000E+000,4.0000E+000,8.8791E-003,5.0982E-003,-4.9410E-002,2.5411E-002
5576,3.1790E+003,1.9040E+003,-1.7579E+001,8.7444E+001,5.9838E-003,1.2562E-001,0.0000E+000,4.0000E+000,8.3032E-003,5.8317E-004,-4.2106E-002,3.7136E-002
5577,3.1790E+003,1.8890E+003,-1.0916E+001,6.5696E+001,-1.0000E+000,-1.0000E+000,-1.0000E+000,5.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
